date,location,matched_cities,ratio,median_price,monthly_payment,median_hhi,interest_rate,cities_matched
2019-01-01,"Fremont, OH","Fremont, OH",11.66%,98450.0,401.4086285760314,41305.0,4.55,1
2020-01-01,"Fremont, OH","Fremont, OH",13.67%,131925.0,488.17351488686853,42850.0,3.74,1
2021-01-01,"Fremont, OH","Fremont, OH",10.38%,120000.0,387.85550869307656,44832.0,2.67,1
2022-01-01,"Fremont, OH","Fremont, OH",13.22%,155450.0,531.7132858280968,48252.0,3.11,1
2023-01-01,"Fremont, OH","Fremont, OH",16.91%,143225.0,718.2057986883439,50974.0,6.42,1
2017-01-01,"Fresno, CA","Fresno, CA",28.55%,268900.0,1067.0952911367947,44853.0,4.32,1
2018-01-01,"Fresno, CA","Fresno, CA",29.10%,299983.0,1144.3486607026114,47189.0,3.99,1
2019-01-01,"Fresno, CA","Fresno, CA",29.10%,299936.0,1222.9243110267198,50432.0,4.55,1
2020-01-01,"Fresno, CA","Fresno, CA",27.17%,326500.0,1208.1762562862427,53368.0,3.74,1
2021-01-01,"Fresno, CA","Fresno, CA",23.73%,350000.0,1131.24523368814,57211.0,2.67,1
2022-01-01,"Fresno, CA","Fresno, CA",26.71%,409999.0,1402.392508692402,63001.0,3.11,1
2023-01-01,"Fresno, CA","Fresno, CA",38.73%,429925.0,2155.8710281102203,66804.0,6.42,1
2017-01-01,"Gadsden, AL","Gadsden, AL",21.09%,136975.0,543.5677854349664,30925.0,4.32,1
2018-01-01,"Gadsden, AL","Gadsden, AL",20.68%,148450.0,566.293952261637,32853.0,3.99,1
2019-01-01,"Gadsden, AL","Gadsden, AL",22.47%,149900.0,611.1849001883911,32642.0,4.55,1
2020-01-01,"Gadsden, AL","Gadsden, AL",22.15%,169900.0,628.6956996723818,34062.0,3.74,1
2021-01-01,"Gadsden, AL","Gadsden, AL",18.31%,168900.0,545.9066284855052,35776.0,2.67,1
2022-01-01,"Gadsden, AL","Gadsden, AL",20.47%,198000.0,677.2546194529635,39696.0,3.11,1
2023-01-01,"Gadsden, AL","Gadsden, AL",34.97%,224900.0,1127.7673878513426,38699.0,6.42,1
2017-01-01,"Gaffney, SC","Gaffney, SC",18.40%,116150.0,460.9264338621744,30058.0,4.32,1
2018-01-01,"Gaffney, SC","Gaffney, SC",21.23%,139675.0,532.8198570706915,30114.0,3.99,1
2019-01-01,"Gaffney, SC","Gaffney, SC",23.04%,146200.0,596.0989486827403,31047.0,4.55,1
2020-01-01,"Gaffney, SC","Gaffney, SC",26.90%,189975.0,702.9809625971791,31355.0,3.74,1
2021-01-01,"Gaffney, SC","Gaffney, SC",24.58%,212400.0,686.5042503867455,33514.0,2.67,1
2022-01-01,"Gaffney, SC","Gaffney, SC",24.21%,224500.0,767.8972831676278,38059.0,3.11,1
2023-01-01,"Gaffney, SC","Gaffney, SC",38.25%,261945.0,1313.5305843073363,41214.0,6.42,1
2017-01-01,"Gainesville, FL","Gainesville, FL",29.25%,208850.0,828.7945390625496,34004.0,4.32,1
2018-01-01,"Gainesville, FL","Gainesville, FL",30.18%,239900.0,915.1493374709783,36389.0,3.99,1
2019-01-01,"Gainesville, FL","Gainesville, FL",32.16%,244950.0,998.7307625159867,37264.0,4.55,1
2020-01-01,"Gainesville, FL","Gainesville, FL",31.64%,270950.0,1002.6197753162556,38028.0,3.74,1
2021-01-01,"Gainesville, FL","Gainesville, FL",24.62%,259900.0,840.0303892444216,40937.0,2.67,1
2022-01-01,"Gainesville, FL","Gainesville, FL",29.53%,315000.0,1077.4505309478966,43783.0,3.11,1
2023-01-01,"Gainesville, FL","Gainesville, FL",46.77%,354500.0,1777.6502400769273,45611.0,6.42,1
2017-01-01,"Gainesville, GA","Gainesville, GA",34.62%,299925.0,1190.2140393983009,41250.0,4.32,1
2018-01-01,"Gainesville, GA","Gainesville, GA",31.79%,317450.0,1210.9802300131805,45708.0,3.99,1
2019-01-01,"Gainesville, GA","Gainesville, GA",32.14%,338475.0,1380.0587664527397,51520.0,4.55,1
2020-01-01,"Gainesville, GA","Gainesville, GA",26.34%,318308.0,1177.8626884715509,53662.0,3.74,1
2021-01-01,"Gainesville, GA","Gainesville, GA",24.72%,365000.0,1179.7271722747744,57258.0,2.67,1
2022-01-01,"Gainesville, GA","Gainesville, GA",29.35%,458802.0,1569.3220904760535,64163.0,3.11,1
2023-01-01,"Gainesville, GA","Gainesville, GA",44.70%,480100.0,2407.4749795795,64636.0,6.42,1
2017-01-01,"Gainesville, TX","Gainesville, TX",30.71%,284450.0,1128.8034792259623,44105.0,4.32,1
2018-01-01,"Gainesville, TX","Gainesville, TX",29.01%,274700.0,1047.9013047239587,43340.0,3.99,1
2019-01-01,"Gainesville, TX","Gainesville, TX",27.16%,248450.0,1013.0012571834941,44753.0,4.55,1
2020-01-01,"Gainesville, TX","Gainesville, TX",30.98%,323250.0,1196.1499995238223,46327.0,3.74,1
2021-01-01,"Gainesville, TX","Gainesville, TX",24.67%,299950.0,969.477165270736,47164.0,2.67,1
2022-01-01,"Gainesville, TX","Gainesville, TX",22.96%,275000.0,940.6314159068937,49170.0,3.11,1
2023-01-01,"Gainesville, TX","Gainesville, TX",39.46%,369450.0,1852.617436379184,56341.0,6.42,1
2017-01-01,"Galesburg, IL","Galesburg, IL",13.64%,103200.0,409.53601355640467,36035.0,4.32,1
2018-01-01,"Galesburg, IL","Galesburg, IL",12.96%,104550.0,398.8281085143425,36926.0,3.99,1
2019-01-01,"Galesburg, IL","Galesburg, IL",13.89%,103725.0,422.9163026820605,36547.0,4.55,1
2020-01-01,"Galesburg, IL","Galesburg, IL",9.75%,81975.0,303.339199415206,37322.0,3.74,1
2021-01-01,"Galesburg, IL","Galesburg, IL",7.14%,72000.0,232.7133052158459,39115.0,2.67,1
2022-01-01,"Galesburg, IL","Galesburg, IL",9.04%,93250.0,318.9595619393376,42346.0,3.11,1
2023-01-01,"Galesburg, IL","Galesburg, IL",15.29%,114900.0,576.1692879685161,45213.0,6.42,1
2017-01-01,"Gallup, NM","Gallup, NM",15.73%,144000.0,571.4456003112623,43598.0,4.32,1
2018-01-01,"Gallup, NM","Gallup, NM",16.30%,159450.0,608.2557809910273,44768.0,3.99,1
2019-01-01,"Gallup, NM","Gallup, NM",13.79%,135500.0,552.4720078420747,48065.0,4.55,1
2020-01-01,"Gallup, NM","Gallup, NM",16.64%,171500.0,634.6163183861887,45754.0,3.74,1
2021-01-01,"Gallup, NM","Gallup, NM",12.52%,176000.0,568.854746083179,54537.0,2.67,1
2022-01-01,"Gallup, NM","Gallup, NM",14.76%,209900.0,717.9583061776618,58358.0,3.11,1
2023-01-01,"Gallup, NM","Gallup, NM",18.54%,177050.0,887.8222144023131,57466.0,6.42,1
2017-01-01,"Garden City, KS","Garden City, KS",20.21%,213500.0,847.247469905934,50298.0,4.32,1
2018-01-01,"Garden City, KS","Garden City, KS",17.64%,209250.0,798.2284237840857,54305.0,3.99,1
2019-01-01,"Garden City, KS","Garden City, KS",16.96%,194125.0,791.5027935228247,55987.0,4.55,1
2020-01-01,"Garden City, KS","Garden City, KS",18.34%,232475.0,860.2473971826778,56274.0,3.74,1
2021-01-01,"Garden City, KS","Garden City, KS",14.69%,224700.0,726.2594400277858,59331.0,2.67,1
2022-01-01,"Garden City, KS","Garden City, KS",11.25%,185000.0,632.7884070646376,67500.0,3.11,1
2023-01-01,"Garden City, KS","Garden City, KS",22.24%,268000.0,1343.8935524417955,72511.0,6.42,1
2017-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",52.16%,599000.0,2377.054962405876,54688.0,4.32,1
2018-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",54.63%,655750.0,2501.4971990270697,54947.0,3.99,1
2019-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",48.81%,593625.0,2420.377827714034,59511.0,4.55,1
2020-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",48.81%,698000.0,2582.8699138983075,63497.0,3.74,1
2021-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",51.31%,912000.0,2947.701866067382,68944.0,2.67,1
2022-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",47.23%,885000.0,3027.1229202821855,76917.0,3.11,1
2023-01-01,"Gardnerville Ranchos, NV","Gardnerville Ranchos, NV",54.67%,799250.0,4007.86164846681,87971.0,6.42,1
2017-01-01,"Georgetown, SC","Georgetown, SC",55.27%,362950.0,1440.320698840088,31273.0,4.32,1
2018-01-01,"Georgetown, SC","Georgetown, SC",57.64%,390000.0,1487.7375640420237,30972.0,3.99,1
2019-01-01,"Georgetown, SC","Georgetown, SC",55.70%,371075.0,1512.978231070095,32593.0,4.55,1
2020-01-01,"Georgetown, SC","Georgetown, SC",46.34%,389473.0,1441.2007077015983,37323.0,3.74,1
2021-01-01,"Georgetown, SC","Georgetown, SC",32.38%,359000.0,1160.3343968401207,42998.0,2.67,1
2022-01-01,"Georgetown, SC","Georgetown, SC",29.75%,362450.0,1239.752206165286,50000.0,3.11,1
2023-01-01,"Georgetown, SC","Georgetown, SC",49.22%,471998.0,2366.84727225904,57704.0,6.42,1
2017-01-01,"Gillette, WY","Gillette, WY",12.80%,199900.0,793.2776076543148,74348.0,4.32,1
2018-01-01,"Gillette, WY","Gillette, WY",12.45%,199900.0,762.560869364104,73513.0,3.99,1
2019-01-01,"Gillette, WY","Gillette, WY",12.88%,209975.0,856.12774794568,79789.0,4.55,1
2020-01-01,"Gillette, WY","Gillette, WY",12.86%,213950.0,791.6977336368809,73867.0,3.74,1
2021-01-01,"Gillette, WY","Gillette, WY",10.02%,214950.0,694.7461799464734,83193.0,2.67,1
2022-01-01,"Gillette, WY","Gillette, WY",12.71%,280000.0,957.7338052870192,90415.0,3.11,1
2023-01-01,"Gillette, WY","Gillette, WY",23.86%,359675.0,1803.6004234123238,90699.0,6.42,1
2017-01-01,"Glasgow, KY","Glasgow, KY",21.52%,138875.0,551.1076926612956,30731.0,4.32,1
2018-01-01,"Glasgow, KY","Glasgow, KY",21.07%,149900.0,571.8252842305112,32561.0,3.99,1
2019-01-01,"Glasgow, KY","Glasgow, KY",19.13%,137375.0,560.116915699668,35138.0,4.55,1
2020-01-01,"Glasgow, KY","Glasgow, KY",18.77%,158450.0,586.3262720017003,37479.0,3.74,1
2021-01-01,"Glasgow, KY","Glasgow, KY",19.05%,189900.0,613.7813425067936,38669.0,2.67,1
2022-01-01,"Glasgow, KY","Glasgow, KY",15.93%,171250.0,585.756836269293,44125.0,3.11,1
2023-01-01,"Glasgow, KY","Glasgow, KY",32.34%,228000.0,1143.3124252116768,42417.0,6.42,1
2017-01-01,"Glens Falls, NY","Glens Falls, NY",19.53%,199800.0,792.8807704318765,48716.0,4.32,1
2018-01-01,"Glens Falls, NY","Glens Falls, NY",21.75%,229000.0,873.5689799118549,48207.0,3.99,1
2019-01-01,"Glens Falls, NY","Glens Falls, NY",22.96%,235000.0,958.1617848183582,50071.0,4.55,1
2020-01-01,"Glens Falls, NY","Glens Falls, NY",20.00%,249900.0,924.7266353627322,55496.0,3.74,1
2021-01-01,"Glens Falls, NY","Glens Falls, NY",18.46%,289900.0,936.9942664176908,60907.0,2.67,1
2022-01-01,"Glens Falls, NY","Glens Falls, NY",16.42%,259000.0,885.9037698904926,64731.0,3.11,1
2023-01-01,"Glens Falls, NY","Glens Falls, NY",24.85%,289450.0,1451.4551819189467,70089.0,6.42,1
2017-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",68.75%,881250.0,3497.128022738194,61044.0,4.32,1
2018-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",76.00%,1050000.0,4005.4472878054485,63248.0,3.99,1
2019-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",73.25%,998500.0,4071.1682644303437,66693.0,4.55,1
2020-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",64.87%,976750.0,3614.352705444372,66860.0,3.74,1
2021-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",47.11%,847000.0,2737.6134655252986,69728.0,2.67,1
2022-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",55.87%,1100000.0,3762.525663627575,80806.0,3.11,1
2023-01-01,"Glenwood Springs, CO","Glenwood Springs, CO",121.21%,1752500.0,8787.960636769578,87000.0,6.42,1
2017-01-01,"Gloversville, NY","Gloversville, NY",16.32%,121300.0,481.3635508177508,35397.0,4.32,1
2018-01-01,"Gloversville, NY","Gloversville, NY",16.72%,136625.0,521.1849863775423,37416.0,3.99,1
2019-01-01,"Gloversville, NY","Gloversville, NY",19.15%,152250.0,620.7665180365747,38896.0,4.55,1
2020-01-01,"Gloversville, NY","Gloversville, NY",16.28%,141550.0,523.7897368371138,38620.0,3.74,1
2021-01-01,"Gloversville, NY","Gloversville, NY",13.72%,149900.0,484.4961729424348,42363.0,2.67,1
2022-01-01,"Gloversville, NY","Gloversville, NY",17.13%,197000.0,673.8341415769385,47205.0,3.11,1
2023-01-01,"Gloversville, NY","Gloversville, NY",25.70%,209975.0,1052.9255547536045,49155.0,6.42,1
2017-01-01,"Goldsboro, NC","Goldsboro, NC",23.36%,164200.0,651.6067192438144,33480.0,4.32,1
2018-01-01,"Goldsboro, NC","Goldsboro, NC",23.43%,169100.0,645.0677489218108,33043.0,3.99,1
2019-01-01,"Goldsboro, NC","Goldsboro, NC",24.39%,169900.0,692.7305840027195,34083.0,4.55,1
2020-01-01,"Goldsboro, NC","Goldsboro, NC",22.33%,188825.0,698.7255178966303,37556.0,3.74,1
2021-01-01,"Goldsboro, NC","Goldsboro, NC",19.12%,195000.0,630.2652016262493,39562.0,2.67,1
2022-01-01,"Goldsboro, NC","Goldsboro, NC",23.02%,247900.0,847.9364654666144,44196.0,3.11,1
2023-01-01,"Goldsboro, NC","Goldsboro, NC",33.69%,263175.0,1319.6984539696625,47005.0,6.42,1
2017-01-01,"Grand Forks, ND-MN","Grand Forks, ND",22.20%,224900.0,892.486913263909,48241.0,4.32,1
2018-01-01,"Grand Forks, ND-MN","Grand Forks, ND",22.70%,237350.0,905.421822629165,47871.0,3.99,1
2019-01-01,"Grand Forks, ND-MN","Grand Forks, ND",20.66%,211500.0,862.3456063365226,50076.0,4.55,1
2020-01-01,"Grand Forks, ND-MN","Grand Forks, ND",18.75%,211900.0,784.1119409098158,50194.0,3.74,1
2021-01-01,"Grand Forks, ND-MN","Grand Forks, ND",14.43%,199500.0,644.8097832022397,53611.0,2.67,1
2022-01-01,"Grand Forks, ND-MN","Grand Forks, ND",20.66%,297425.0,1017.3356322767561,59079.0,3.11,1
2023-01-01,"Grand Forks, ND-MN","Grand Forks, ND",24.51%,260000.0,1303.7773269957718,63838.0,6.42,1
2017-01-01,"Grand Island, NE","Grand Island, NE",18.15%,196725.0,780.6780258418963,51627.0,4.32,1
2018-01-01,"Grand Island, NE","Grand Island, NE",17.96%,206500.0,787.7379666017383,52642.0,3.99,1
2019-01-01,"Grand Island, NE","Grand Island, NE",16.35%,183725.0,749.099037939374,54965.0,4.55,1
2020-01-01,"Grand Island, NE","Grand Island, NE",15.71%,199925.0,739.7998102236664,56513.0,3.74,1
2021-01-01,"Grand Island, NE","Grand Island, NE",13.10%,196400.0,634.7901825610019,58162.0,2.67,1
2022-01-01,"Grand Island, NE","Grand Island, NE",17.20%,247500.0,846.5682743162045,59061.0,3.11,1
2023-01-01,"Grand Island, NE","Grand Island, NE",27.94%,289900.0,1453.7117196002855,62439.0,6.42,1
2017-01-01,"Grand Junction, CO","Grand Junction, CO",24.75%,248575.0,986.4381256761945,47824.0,4.32,1
2018-01-01,"Grand Junction, CO","Grand Junction, CO",25.46%,277197.0,1057.4266398455304,49849.0,3.99,1
2019-01-01,"Grand Junction, CO","Grand Junction, CO",29.56%,317225.0,1293.416477400016,52504.0,4.55,1
2020-01-01,"Grand Junction, CO","Grand Junction, CO",29.67%,364675.0,1349.438518410982,54570.0,3.74,1
2021-01-01,"Grand Junction, CO","Grand Junction, CO",27.33%,415000.0,1341.333634230223,58892.0,2.67,1
2022-01-01,"Grand Junction, CO","Grand Junction, CO",31.60%,485000.0,1658.9317698721582,62993.0,3.11,1
2023-01-01,"Grand Junction, CO","Grand Junction, CO",44.22%,490000.0,2457.1188085689546,66676.0,6.42,1
2017-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",25.59%,256150.0,1016.4985452759017,47670.0,4.32,2
2018-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",23.31%,252400.0,962.8332337543765,49572.0,3.99,2
2019-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",25.76%,274950.0,1121.0492882374792,52215.5,4.55,2
2020-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",23.13%,282400.0,1044.989202986937,54210.5,3.74,2
2021-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",20.41%,306500.0,990.6476117868996,58256.5,2.67,2
2022-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",21.15%,332000.0,1135.5986548403225,64434.0,3.11,2
2023-01-01,"Grand Rapids-Wyoming, MI","Grand Rapids, MI, Wyoming, MI",32.65%,373600.0,1873.427728329309,68844.5,6.42,2
2017-01-01,"Grants, NM","Grants, NM",16.68%,124975.0,495.9473187423611,35671.0,4.32,1
2018-01-01,"Grants, NM","Grants, NM",14.97%,114900.0,438.31037463699624,35142.0,3.99,1
2019-01-01,"Grants, NM","Grants, NM",11.62%,98500.0,401.6124927855672,41475.0,4.55,1
2020-01-01,"Grants, NM","Grants, NM",14.31%,142200.0,526.1949881895979,44122.0,3.74,1
2021-01-01,"Grants, NM","Grants, NM",12.95%,149500.0,483.20332124679123,44782.0,2.67,1
2022-01-01,"Grants, NM","Grants, NM",10.48%,142000.0,485.7078583955597,55631.0,3.11,1
2023-01-01,"Grants, NM","Grants, NM",23.81%,195000.0,977.8329952468289,49286.0,6.42,1
2017-01-01,"Grants Pass, OR","Grants Pass, OR",40.40%,326995.0,1297.6378755123696,38544.0,4.32,1
2018-01-01,"Grants Pass, OR","Grants Pass, OR",38.69%,356200.0,1358.800308491715,42142.0,3.99,1
2019-01-01,"Grants Pass, OR","Grants Pass, OR",37.04%,334500.0,1363.8515617946418,44185.0,4.55,1
2020-01-01,"Grants Pass, OR","Grants Pass, OR",36.89%,386975.0,1431.957141734667,46580.0,3.74,1
2021-01-01,"Grants Pass, OR","Grants Pass, OR",29.63%,377000.0,1218.5127231440822,49355.0,2.67,1
2022-01-01,"Grants Pass, OR","Grants Pass, OR",36.72%,482500.0,1650.3805751820955,53941.0,3.11,1
2023-01-01,"Grants Pass, OR","Grants Pass, OR",48.40%,457500.0,2294.146642694483,56877.0,6.42,1
2017-01-01,"Great Bend, KS","Great Bend, KS",12.57%,111250.0,441.481409962694,42130.0,4.32,1
2018-01-01,"Great Bend, KS","Great Bend, KS",11.89%,119900.0,457.38393315035546,46171.0,3.99,1
2019-01-01,"Great Bend, KS","Great Bend, KS",11.30%,109900.0,448.0935325597344,47574.0,4.55,1
2020-01-01,"Great Bend, KS","Great Bend, KS",10.72%,112625.0,416.7560516515715,46659.0,3.74,1
2021-01-01,"Great Bend, KS","Great Bend, KS",8.84%,110500.0,357.1502809215413,48465.0,2.67,1
2022-01-01,"Great Bend, KS","Great Bend, KS",8.41%,110450.0,377.7917814069688,53885.0,3.11,1
2023-01-01,"Great Bend, KS","Great Bend, KS",14.10%,124950.0,626.5652961850834,53323.0,6.42,1
2017-01-01,"Great Falls, MT","Great Falls, MT",20.57%,193218.0,766.7609444509825,44725.0,4.32,1
2018-01-01,"Great Falls, MT","Great Falls, MT",21.67%,215975.0,823.882359984554,45620.0,3.99,1
2019-01-01,"Great Falls, MT","Great Falls, MT",22.65%,217450.0,886.6054472712851,46965.0,4.55,1
2020-01-01,"Great Falls, MT","Great Falls, MT",21.57%,242000.0,895.4935804633102,49809.0,3.74,1
2021-01-01,"Great Falls, MT","Great Falls, MT",21.61%,295950.0,956.5486483143002,53126.0,2.67,1
2022-01-01,"Great Falls, MT","Great Falls, MT",24.65%,349950.0,1196.9962327149726,58272.0,3.11,1
2023-01-01,"Great Falls, MT","Great Falls, MT",38.45%,408500.0,2048.4347618375873,63934.0,6.42,1
2017-01-01,"Greeley, CO","Greeley, CO",32.98%,366250.0,1453.4163271805544,52887.0,4.32,1
2018-01-01,"Greeley, CO","Greeley, CO",33.28%,399950.0,1525.6939454836088,55007.0,3.99,1
2019-01-01,"Greeley, CO","Greeley, CO",33.57%,395104.0,1610.9512928888198,57586.0,4.55,1
2020-01-01,"Greeley, CO","Greeley, CO",32.20%,417225.0,1543.8938392925809,57537.0,3.74,1
2021-01-01,"Greeley, CO","Greeley, CO",28.32%,442522.0,1430.2882951489803,60601.0,2.67,1
2022-01-01,"Greeley, CO","Greeley, CO",31.32%,499950.0,1710.067914118733,65525.0,3.11,1
2023-01-01,"Greeley, CO","Greeley, CO",45.53%,519475.0,2604.9220266966486,68650.0,6.42,1
2017-01-01,"Green Bay, WI","Green Bay, WI",18.84%,179900.0,713.9101631666394,45473.0,4.32,1
2018-01-01,"Green Bay, WI","Green Bay, WI",20.58%,214925.0,819.8769126967487,47797.0,3.99,1
2019-01-01,"Green Bay, WI","Green Bay, WI",23.83%,239900.0,978.1404773528689,49251.0,4.55,1
2020-01-01,"Green Bay, WI","Green Bay, WI",22.95%,269900.0,998.7343692853198,52214.0,3.74,1
2021-01-01,"Green Bay, WI","Green Bay, WI",19.66%,279900.0,904.6729740266011,55221.0,2.67,1
2022-01-01,"Green Bay, WI","Green Bay, WI",23.40%,337400.0,1154.0692353708582,59174.0,3.11,1
2023-01-01,"Green Bay, WI","Green Bay, WI",40.84%,424488.0,2128.607038391466,62546.0,6.42,1
2017-01-01,"Greeneville, TN","Greeneville, TN",21.36%,150000.0,595.255833657565,33445.0,4.32,1
2018-01-01,"Greeneville, TN","Greeneville, TN",24.01%,179900.0,686.2666353106669,34296.0,3.99,1
2019-01-01,"Greeneville, TN","Greeneville, TN",22.39%,169900.0,692.7305840027195,37121.0,4.55,1
2020-01-01,"Greeneville, TN","Greeneville, TN",20.02%,184950.0,684.3865194491289,41020.0,3.74,1
2021-01-01,"Greeneville, TN","Greeneville, TN",19.41%,229900.0,743.0665120711525,45933.0,2.67,1
2022-01-01,"Greeneville, TN","Greeneville, TN",26.89%,304450.0,1041.364489355832,46473.0,3.11,1
2023-01-01,"Greeneville, TN","Greeneville, TN",41.60%,356175.0,1786.0495747796886,51516.0,6.42,1
2017-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",19.07%,179450.0,712.1243956656668,44810.0,4.32,2
2018-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",20.36%,204720.0,780.9477797709824,46037.5,3.99,2
2019-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",25.42%,249900.0,1018.913319260033,48099.0,4.55,2
2020-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",23.56%,263000.0,973.201701082027,49570.5,3.74,2
2021-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",19.03%,260000.0,840.3536021683325,52999.0,2.67,2
2022-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",19.75%,273445.0,935.3125728096747,56816.5,3.11,2
2023-01-01,"Greensboro-High Point, NC","Greensboro, NC, High Point, NC",32.32%,322551.0,1617.441079230051,60056.0,6.42,2
2017-01-01,"Greensburg, IN","Greensburg, IN",13.24%,141175.0,560.2349487773782,50781.0,4.32,1
2018-01-01,"Greensburg, IN","Greensburg, IN",10.56%,123325.0,470.44932073200664,53436.0,3.99,1
2019-01-01,"Greensburg, IN","Greensburg, IN",14.57%,161150.0,657.0543473339508,54099.0,4.55,1
2020-01-01,"Greensburg, IN","Greensburg, IN",11.49%,144200.0,533.5957615818567,55707.0,3.74,1
2021-01-01,"Greensburg, IN","Greensburg, IN",12.35%,188400.0,608.9331486481302,59174.0,2.67,1
2022-01-01,"Greensburg, IN","Greensburg, IN",12.24%,184450.0,630.9071442328238,61864.0,3.11,1
2023-01-01,"Greensburg, IN","Greensburg, IN",18.05%,189700.0,951.2559958888381,63235.0,6.42,1
2017-01-01,"Greenville, MS","Greenville, MS",16.67%,98750.0,391.8767571578969,28204.0,4.32,1
2018-01-01,"Greenville, MS","Greenville, MS",19.18%,123625.0,471.5937342428081,29501.0,3.99,1
2019-01-01,"Greenville, MS","Greenville, MS",23.54%,130000.0,530.0469447931343,27025.0,4.55,1
2020-01-01,"Greenville, MS","Greenville, MS",16.24%,106125.0,392.7035381267305,29013.0,3.74,1
2021-01-01,"Greenville, MS","Greenville, MS",13.31%,110000.0,355.5342163019868,32066.0,2.67,1
2022-01-01,"Greenville, MS","Greenville, MS",15.17%,129900.0,444.32007609565636,35148.0,3.11,1
2023-01-01,"Greenville, MS","Greenville, MS",22.38%,134998.0,676.9512753452893,36297.0,6.42,1
2017-01-01,"Greenville, NC","Greenville, NC",22.17%,169925.0,674.3256502284114,36496.0,4.32,1
2018-01-01,"Greenville, NC","Greenville, NC",23.79%,194700.0,742.7243685102103,37471.0,3.99,1
2019-01-01,"Greenville, NC","Greenville, NC",23.88%,199525.0,813.5201281526934,40875.0,4.55,1
2020-01-01,"Greenville, NC","Greenville, NC",23.65%,227000.0,839.9877800213693,42612.0,3.74,1
2021-01-01,"Greenville, NC","Greenville, NC",22.67%,257500.0,832.2732790705601,44064.0,2.67,1
